2009-01-05,4408.63,4424.08,4402.72,4424.08,2454565
2009-01-06,4457.74,4511.66,4457.74,4488.43,5292007
2009-01-07,4506.38,4506.38,4474.51,4474.51,2793693
2009-01-08,4460.09,4460.09,4440.15,4442.33,1713857
2009-01-09,4438.08,4442.43,4438.08,4442.43,1749368
2009-01-12,4389.41,4389.41,4362.26,4362.26,1228895
2009-01-13,4280.88,4300.92,4280.88,4300.92,2307556
2009-01-14,4302.93,4302.93,4238.74,4241.86,3419752
2009-01-15,4195,4195,4178.15,4194.84,3490036
2009-01-16,4209.42,4213.66,4194.92,4213.66,2413671
2009-01-19,4228.2,4228.2,4143.11,4143.11,2153808
2009-01-20,4151.6,4151.6,4101.66,4109.14,1402338
2009-01-21,3986.72,4135.07,3986.72,4135.07,2692293
2009-01-22,4101.04,4101.04,4001.73,4076.73,2056170
2009-01-23,4008.74,4013.26,3982.19,4013.26,2692734
2009-01-26,4055.92,4111.27,4055.92,4111.27,3061547
2009-01-27,4084.79,4130.38,4084.79,4088.87,3088025
2009-01-28,4098.2,4146.66,4098.2,4125.46,1790420
2009-01-29,4063.71,4127.56,4063.71,4122.15,2552946
2009-01-30,4076.93,4122.57,4076.93,4083.53,2177401
2009-02-02,3964.07,3964.07,3957.43,3957.43,2384291
2009-02-03,3920.48,3920.48,3894.96,3894.96,3021946
2009-02-04,3912.76,3912.76,3875.85,3884.49,2483695
2009-02-05,3867.54,3875.16,3867.54,3875.16,6195004
2009-02-06,3949.44,4001.37,3949.44,4001.37,5172977
2009-02-09,3989.23,4015.33,3989.23,4015.33,4257482
2009-02-10,4015.13,4015.49,4008.65,4008.65,3206623
2009-02-11,3984,3984,3954.3,3954.3,4027732
2009-02-12,3904.47,3904.47,3883.95,3883.95,3687398
2009-02-13,3927.71,3927.71,3873.49,3873.49,2611168
2009-02-16,3848.43,3848.43,3810.75,3818.58,1661942
2009-02-17,3777.64,3777.64,3698.14,3714.78,4444559
2009-02-18,3637.55,3681.49,3637.55,3668.91,3482323
2009-02-19,3748.9,3810.5,3748.9,3810.5,3924856
2009-02-20,3708.48,3744.99,3708.48,3744.99,1957384
2009-02-23,3781.81,3782.11,3754.48,3754.48,2071935
2009-02-24,3681.65,3724.84,3681.65,3724.84,1991109
2009-02-25,3853.18,3853.18,3774.89,3774.89,4759717
2009-02-26,3813.05,3911.6,3813.05,3911.6,2570331
2009-02-27,3920.03,3920.03,3829.53,3854.18,3961736
2009-03-02,3841.87,3862.65,3841.87,3862.65,3412366
2009-03-03,3876.49,3912.61,3876.49,3887.54,5826473
2009-03-04,4005.73,4020.69,4005.73,4020.69,7320788
2009-03-05,4043.2,4043.2,3992.02,4034.05,3804744
2009-03-06,4041.35,4051.97,4041.35,4051.97,3058568
2009-03-09,4012.79,4028.89,4012.79,4026.47,3994436
2009-03-10,4085.63,4085.63,4049.87,4049.87,3159225
2009-03-11,4100.23,4100.23,4079.11,4083.11,2580964
2009-03-12,4034.46,4049.98,4034.46,4049.98,2313785
2009-03-13,4119.87,4119.87,4031.2,4039.31,2510478
2009-03-16,4088.71,4088.71,4064.96,4081.1,3197742
2009-03-17,4085.94,4100.59,4075.49,4100.59,4366854
2009-03-18,4085.42,4085.42,4052.88,4054.51,4873538
2009-03-19,4038.95,4071.89,4038.95,4071.89,4306289
2009-03-20,4059.89,4102.57,4059.89,4102.57,4294744
2009-03-23,4160.91,4166.06,4160.91,4164.93,3718794
2009-03-24,4166.85,4182.2,4163.57,4163.57,3273767
2009-03-25,4167.62,4251.85,4167.62,4251.85,6614816
2009-03-26,4268.9,4268.9,4203.03,4203.03,4849699
2009-03-27,4201.93,4201.93,4172.21,4172.21,2489832
2009-03-30,4121.2,4126.73,4075.79,4075.79,2692829
2009-03-31,4152.53,4152.53,4136.62,4136.62,2341980
2009-04-01,4129.72,4129.72,4108.07,4108.07,2761368
2009-04-02,4219.67,4276.87,4219.67,4276.87,4836809
2009-04-03,4331.04,4395.98,4331.04,4395.98,6378473
2009-04-06,4563.44,4563.44,4440.38,4440.38,7443363
2009-04-07,4446.08,4477.06,4428.36,4477.06,6082118
2009-04-08,4513.78,4613.72,4513.78,4613.72,9182648
2009-04-09,4612.48,4760.42,4612.48,4760.42,6805895
2009-04-14,4890.64,4890.64,4797.11,4797.11,7511296
2009-04-15,4796.37,4880.2,4796.37,4880.2,5223593
2009-04-16,4901.96,4901.96,4832.35,4832.35,7370120
2009-04-17,4759.13,4759.13,4734.32,4734.6,6388933
2009-04-20,4633.19,4633.19,4582.26,4587.69,3481535
2009-04-21,4604.04,4630.25,4593.57,4630.25,3605711
2009-04-22,4699.47,4707.99,4676.54,4707.99,2905082
2009-04-23,4741.03,4778.21,4741.03,4762.32,2613518
2009-04-24,4768.81,4806.25,4768.81,4806.25,4735837
2009-04-27,4813.42,4813.42,4746.37,4768.48,2710786
2009-04-28,4698.68,4715.09,4684.56,4715.09,3532567
2009-04-29,4856.94,4874.9,4856.94,4859.24,4493137
2009-04-30,4892.52,4892.52,4890.4,4890.4,3967281
2009-05-04,4997.43,5013.77,4997.43,5013.77,5033459
2009-05-05,5053.71,5053.71,4954.66,4954.66,5735976
2009-05-06,4997.96,4997.96,4960.02,4960.02,3656026
2009-05-07,4977.93,4977.93,4883.68,4883.68,6281966
2009-05-08,4848.2,4848.2,4792.89,4800.99,5019617
2009-05-11,4751.35,4751.35,4739.75,4739.75,4869057
2009-05-12,4923.46,4939.39,4873.82,4939.39,10147131
2009-05-13,4901.8,4901.8,4819.49,4827.67,5947866
2009-05-14,4770.18,4791.01,4770.18,4791.01,3952201
2009-05-15,4830.75,4853.78,4823.27,4853.78,4422743
2009-05-18,4858.82,4883.37,4855.98,4883.37,1974537
2009-05-19,4908.95,4908.95,4863.21,4870.82,3089435
2009-05-20,4919.34,4919.34,4905.28,4914.28,2359334
2009-05-21,4862.25,4862.25,4841.11,4858.2,2558277
2009-05-22,4824.32,4824.32,4767.91,4822.15,4626505
2009-05-25,4743.05,4757.71,4743.05,4746.83,3043820
2009-05-26,4730.42,4741.18,4714.27,4741.18,5246030
2009-05-27,4816.12,4856.76,4816.12,4856.76,5052611
2009-05-28,4781.18,4822.49,4781.18,4822.49,6507083
2009-05-29,4835.08,4838.37,4835.08,4838.36,18582313
2009-06-01,4954.69,4991.08,4943.27,4991.08,5013857
2009-06-02,5067.99,5101.35,5067.99,5090.7,7130854
2009-06-03,5138.99,5144.28,5138.99,5143.77,4941840
2009-06-04,5231.57,5235.53,5209.58,5209.58,5846865
2009-06-05,5223.31,5234.03,5174.92,5174.92,6284456
2009-06-08,5146.19,5146.73,5117.92,5117.92,3297173
2009-06-09,5169.5,5236.75,5169.5,5236.75,3186077
2009-06-10,5328.47,5328.47,5234.62,5234.62,4164377
2009-06-12,5210.24,5265.35,5210.24,5265.35,2435753
2009-06-15,5202.3,5210.34,5201.52,5201.52,1622721
2009-06-16,5157.25,5157.25,5139.04,5156.59,2702943
2009-06-17,5155.18,5155.18,5137.65,5137.65,4679414
2009-06-18,5124.3,5142.47,5124.3,5142.47,2736280
2009-06-19,5176.84,5219.54,5176.84,5219.54,4196890
2009-06-22,5126.7,5126.7,4963.15,4963.15,2504822
2009-06-23,4972.53,4988.51,4964.58,4988.51,3896908
2009-06-24,5017.79,5051.07,5017.79,5051.07,3430474
2009-06-25,4978.21,5023.69,4946.17,5023.69,2528073
2009-06-26,5014.57,5032.58,5003.36,5032.58,1424229
2009-06-29,5006.25,5051.36,5006.25,5051.36,1232231
2009-06-30,5049.46,5095.62,5042.44,5095.62,1849970
2009-07-01,5049.99,5070.18,5049.99,5070.18,3471918
2009-07-02,5052.2,5052.2,4980.73,4980.73,2574479
2009-07-03,4987.11,4991.47,4987.11,4991.47,5461331
2009-07-06,4908.5,4908.5,4894.67,4903.1,2000343
2009-07-07,4942.53,4944.22,4936.28,4936.28,1881822
2009-07-08,4885.04,4908.29,4885.04,4907.51,2093803
2009-07-09,4938.31,4969.06,4938.31,4969.06,2034489
2009-07-10,4912.46,4918.33,4909.45,4909.45,2007440
2009-07-13,4871.46,4898.08,4871.46,4898.08,1310792
2009-07-14,4963.21,5039.27,4963.21,5039.27,1559708
2009-07-15,5070.79,5079.46,5037.8,5079.46,3528451
2009-07-16,5071.9,5076.07,5071.05,5071.05,3368857
2009-07-17,5079.91,5080.6,5066.24,5066.24,1305059
2009-07-20,5105.47,5165.37,5105.47,5165.37,2294803
2009-07-21,5191.92,5191.92,5164.09,5164.09,5403630
2009-07-22,5203.56,5203.56,5176.52,5176.52,7571174
2009-07-23,5197.89,5220.3,5190.69,5220.3,4014279
2009-07-24,5241.5,5245.77,5202.83,5202.83
2009-07-27,5202.13,5274.31,5202.13,5274.31,3552145
2009-07-28,5276.45,5279.38,5263.68,5279.38,2335969
2009-07-29,5271.39,5328.26,5271.39,5328.26,4131174
2009-07-30,5332.12,5420.26,5332.12,5420.26,7430026
2009-07-31,5451.88,5451.88,5347.55,5374.86
2009-08-03,5433.22,5433.22,5387.31,5387.31,6513891
2009-08-04,5365.71,5365.71,5337.68,5337.68,5351283
2009-08-05,5399.08,5399.08,5305.18,5305.18,4359118
2009-08-06,5308.39,5367.58,5308.39,5367.58,4376804
2009-08-07,5354,5419.04,5354,5408.8,3217420
2009-08-10,5427.67,5484.79,5427.67,5484.79,4258067
2009-08-11,5548.87,5548.87,5487.05,5487.05,4761794
2009-08-12,5400.08,5400.08,5372.98,5399.85,3834945
2009-08-13,5455.23,5455.23,5426.64,5426.64,4555004
2009-08-14,5441.12,5442.39,5403.47,5403.47,3603839
2009-08-17,5312.04,5312.04,5272.84,5272.84,3022287
2009-08-18,5317.2,5324.01,5279.94,5324.01,2360244
2009-08-19,5293.16,5355.69,5293.16,5355.69,2491713
2009-08-20,5478.36,5558.84,5465.11,5558.84,6779157
2009-08-21,5626.87,5662.99,5626.87,5662.99,11405194
2009-08-24,5709.28,5742.39,5709.28,5741.6,7523614
2009-08-25,5747.59,5764.57,5744.4,5764.57,6463167
2009-08-26,5703.14,5703.14,5655.77,5655.77,4275596
2009-08-27,5713.26,5734.22,5676.79,5676.79,6092650
2009-08-28,5799.87,5817.09,5744.63,5744.63,6846980
2009-08-31,5703.13,5713.56,5693.59,5713.56,5476026
2009-09-01,5547.14,5614.05,5547.14,5614.05,7682802
2009-09-02,5463.82,5463.82,5381.51,5404.06,6161779
2009-09-03,5454.64,5490.03,5432.76,5432.76,4005445
2009-09-04,5486.6,5486.6,5451.15,5451.15,3186545
2009-09-07,5503.74,5546.8,5503.74,5546.8,2572171
2009-09-08,5551.98,5551.98,5456.36,5456.36,3231983
2009-09-09,5420.58,5482.95,5420.58,5482.95,7236920
2009-09-10,5472.95,5472.95,5424.08,5424.08,4026772
2009-09-11,5425.89,5425.89,5412.47,5421.54
2009-09-14,5329.22,5329.22,5313.74,5313.74,3781367
2009-09-15,5333.96,5358.35,5324.29,5324.29,2794816
2009-09-16,5404.82,5404.82,5366.36,5366.36,5153376
2009-09-17,5403.29,5403.29,5335.68,5341.05,4680886
2009-09-18,5347.1,5429.2,5347.1,5429.2,5787370
2009-09-21,5418.87,5418.87,5412.83,5412.83,2567474
2009-09-22,5467.82,5544.59,5467.82,5544.59,5825316
2009-09-23,5531.29,5534.14,5519.59,5534.14,4916269
2009-09-24,5519.78,5543.43,5519.78,5536.59,2513842
2009-09-25,5531.7,5573.26,5512,5573.26,3482569
2009-09-28,5567.6,5567.6,5530.55,5555.96,3726061
2009-09-29,5530.18,5530.18,5483.16,5483.16,3293474
2009-09-30,5505.07,5505.07,5444.55,5444.55,2850817
2009-10-01,5440.21,5582.89,5440.21,5582.89,2914501
2009-10-02,5434.49,5434.49,5381.47,5381.47
2009-10-05,5438.01,5449.37,5394.87,5449.37,2467895
2009-10-06,5516.41,5532.03,5516.41,5532.03,4094107
2009-10-07,5520.62,5520.62,5446.2,5470.57,2671806
2009-10-08,5469.42,5469.42,5458.64,5464.48,1525031
2009-10-09,5486.51,5486.51,5462.46,5482.07
2009-10-12,5480.87,5480.87,5446.21,5446.21,1833609
2009-10-13,5393.92,5406.05,5393.11,5406.05,1684359
2009-10-14,5454.68,5454.68,5419.39,5425.56,3087823
2009-10-15,5440.7,5440.7,5410.17,5417.28,2230107
2009-10-16,5395.61,5395.61,5336.46,5336.46,1940787
2009-10-19,5371.91,5371.91,5338.74,5360.15,3632830
2009-10-20,5356.48,5391.44,5356.48,5391.44,6355190
2009-10-21,5375.07,5408.27,5368.86,5408.27,3508607
2009-10-22,5355.38,5425.41,5355.38,5425.41,3771119
2009-10-23,5459.12,5492.55,5459.12,5492.55,2972581
2009-10-26,5409.41,5426.58,5390.03,5426.58,2361853
2009-10-27,5336.19,5348.91,5318.52,5348.91,3863218
2009-10-28,5312.44,5312.44,5295.76,5295.76,3427205
2009-10-29,5269.36,5324.77,5269.36,5310.49,4026127
2009-10-30,5309.88,5309.88,5299.29,5299.29,2677998
2009-11-02,5227.66,5274.97,5218.45,5274.97,2017139
2009-11-03,5181.67,5183.95,5160.39,5183.95,2770912
2009-11-04,5200.8,5205.94,5188.48,5205.94,2728316
2009-11-05,5191.21,5238.36,5191.21,5238.36,5077862
2009-11-06,5219.28,5219.28,5209.72,5216.08,2876859
2009-11-09,5204.97,5282.9,5204.97,5282.9,2986484
2009-11-10,5249.53,5253.89,5242.42,5253.89,4119023
2009-11-12,5224.54,5254.83,5224.54,5242.65,5645340
2009-11-13,5217.21,5235.24,5216.84,5216.84,3372093
2009-11-16,5254.06,5280.47,5224.26,5280.47,6045161
2009-11-17,5249.08,5260.54,5242.22,5260.54,4047795
2009-11-18,5220.62,5220.62,5162.87,5162.87,5673777
2009-11-19,5119.82,5123.81,5116.71,5116.71,3113204
2009-11-20,5117.44,5136.13,5111.72,5136.13,4089932
2009-11-23,5180.93,5242.18,5180.93,5242.18,4353347
2009-11-24,5222.8,5222.8,5179.2,5186.62,3516331
2009-11-25,5185.41,5185.41,5160.41,5160.41,4644740
2009-11-26,5113.09,5113.09,5101.8,5101.8,3276096
2009-11-27,5027.94,5099.75,5027.94,5099.75,4770257
2009-11-30,5105.29,5138.84,5105.29,5138.84,2184713
2009-12-01,5187.99,5202.05,5187.99,5202.05,2965953
2009-12-02,5181.7,5196.3,5177.57,5196.3,1852013
2009-12-03,5206.54,5206.54,5171.81,5171.81,3631586
2009-12-04,5178.86,5211.28,5178.86,5211.28,3223421
2009-12-07,5187.06,5187.06,5150.36,5161.59,4310484
2009-12-08,5151.85,5151.85,5089.36,5089.36,3352124
2009-12-09,5076.73,5076.73,5049.35,5074.83,2363057
2009-12-10,5049.5,5054.11,5040.32,5054.11,2747286
2009-12-11,5054.04,5054.04,5037.67,5046.04,2230968
2009-12-14,5072.95,5072.95,5069.45,5069.45,2417303
2009-12-15,5048.16,5055.54,5038.13,5055.54,2511566
2009-12-16,5066.01,5074.57,5066.01,5074.57,3890690
2009-12-17,5051.91,5078.62,5051.91,5078.62,2942183
2009-12-18,5076.28,5076.28,4993.64,4993.64,4634893
2009-12-21,5007.99,5035.79,5007.99,5035.79,2780595
2009-12-22,5041.98,5041.98,5024.32,5024.32,3508922
2009-12-23,5011.24,5011.24,4988.37,4988.37,9823132
2009-12-28,5011.32,5023.4,5003.34,5003.34,5369764
2009-12-29,5027.01,5096.69,5027.01,5096.69,5836358
2009-12-30,5092.19,5092.65,5080.32,5080.32,3615383
2009-12-31,5086.27,5086.27,5026.32,5026.32,1612921
2010-01-04,5111.1,5149,5111.1,5149,3561698
2010-01-05,5150.19,5177.34,5150.19,5163.26,7703693
2010-01-06,5149.68,5180.8,5149.68,5180.8,4223871
2010-01-07,5150.41,5184.91,5150.41,5184.91,3198908
2010-01-08,5219.02,5224.08,5204.92,5224.08,2919149
2010-01-11,5234.11,5266.26,5234.11,5264.72,5782776
2010-01-12,5246.68,5246.68,5225.09,5238.85,4083950
2010-01-13,5258.4,5281.07,5258.4,5281.07,3251729
2010-01-14,5299.21,5299.21,5257.32,5266.2,3861840
2010-01-15,5292.89,5292.89,5273.36,5283.61,4406014
2010-01-18,5281.82,5363.15,5281.82,5363.15,5921326
2010-01-19,5362.64,5408.6,5362.64,5408.6,4639742
2010-01-20,5416.25,5416.25,5378.98,5405.64,5969228
2010-01-21,5321.04,5364.94,5321.04,5364.94,2735912
2010-01-22,5248.39,5295.82,5248.39,5295.82,32729535
2010-01-25,5233.39,5263.7,5233.39,5263.7,2319012
2010-01-26,5200.93,5228.39,5200.93,5228.39,3608951
2010-01-27,5227.44,5227.44,5209.3,5218.46,3167649
2010-01-28,5273.98,5273.98,5242.42,5242.42,5623940
2010-01-29,5206.07,5286.92,5206.07,5286.92,3859274
2010-02-01,5255,5268.15,5255,5268.15,2176977
2010-02-02,5289.84,5289.84,5268.95,5268.95,6017877
2010-02-03,5284.31,5304.51,5284.31,5304.51,3989764
2010-02-04,5256.24,5256.24,5198.21,5198.21,4374178
2010-02-05,5016.65,5107.46,5016.65,5107.46,6274346
2010-02-08,5100.91,5100.91,5083.04,5090.09,3584144
2010-02-09,5103.92,5116.48,5103.92,5116.48,2279164
2010-02-10,5133.06,5133.06,5110.95,5113.51,1724185
2010-02-11,5077.51,5084.84,5077.51,5084.84,2200561
2010-02-12,5095.61,5116.59,5095.61,5108.97,1857457
2010-02-15,5109.16,5148.08,5109.16,5148.08,1460637
2010-02-16,5127.3,5127.3,5103.28,5115.8,2800248
2010-02-17,5171.93,5171.93,5160.12,5169.15,2679533
2010-02-18,5153.2,5153.2,5131.32,5140.98,1875424
2010-02-19,5124.34,5166.13,5124.34,5166.13,1877125
2010-02-22,5150.82,5178.35,5150.82,5177.82,1866623
2010-02-23,5130.93,5130.93,5101.61,5118.12,2028952
2010-02-24,5098.23,5163.16,5098.23,5163.16,1535201
2010-02-25,5159.46,5159.46,5111.42,5111.42,3448141
2010-02-26,5160.72,5181.35,5160.72,5179.61,3244372
2010-03-01,5191.5,5219.88,5191.5,5219.88,1363044
2010-03-02,5253.11,5358.35,5253.11,5358.35,7584981
2010-03-03,5333.71,5354.91,5333.71,5354.91,3162094
2010-03-04,5317.37,5333.18,5317.37,5332.01,3296125
2010-03-05,5335.01,5421.91,5335.01,5421.91,4745678
2010-03-08,5391.45,5394.13,5390.88,5394.13,3363869
2010-03-09,5354.61,5415.23,5354.61,5415.23,2178416
2010-03-10,5478.78,5500.39,5478.78,5500.39,4883503
2010-03-11,5508.05,5511.96,5494.35,5511.96,4435955
2010-03-12,5519.04,5554.74,5519.04,5554.74,4236944
2010-03-15,5464.37,5507.89,5464.37,5507.89,3364562
2010-03-16,5556.93,5581,5551.4,5581,3906555
2010-03-17,5624.57,5624.57,5614.13,5620.82,7517013
2010-03-18,5616.54,5629.97,5588.57,5588.57,3313387
2010-03-19,5538.41,5627.37,5538.41,5559.34,7719796
2010-03-22,5558.68,5613.55,5538.1,5613.55,2270465
2010-03-23,5691.33,5706.23,5691.33,5706.23,4119632
2010-03-24,5664.82,5702.25,5664.82,5702.25,2773364
2010-03-25,5743.47,5748.01,5738.18,5748.01,4011356
2010-03-26,5774.95,5830.97,5774.95,5830.97,3252209
2010-03-29,5902.4,5902.4,5844.1,5869.9,3123997
2010-03-30,5883.94,5884.84,5859.9,5884.84,4005086
2010-03-31,5901.42,5901.42,5843.97,5894.43,3393319
2010-04-01,5911.69,5960.98,5911.69,5960.98,2841241
